0.10, 0.993, 5808585895
0.20, 0.994, 5814795149
0.30, 0.994, 5817003404
0.40, 0.995, 5818465744
0.50, 0.995, 5819794146
0.60, 0.995, 5821106769
0.70, 0.995, 5822736986
0.80, 0.996, 5825450998
0.90, 0.997, 5830935228
1.00, 1.000, 5849837482
