0.050,0.984
0.100,0.988
0.150,0.990
0.200,0.991
0.250,0.991
0.300,0.992
0.350,0.992
0.400,0.993
0.450,0.993
0.500,0.993
0.550,0.994
0.600,0.994
0.650,0.994
0.700,0.995
0.750,0.995
0.800,0.995
0.850,0.996
0.900,0.997
0.950,0.998
1.000,1.000
