0.10, 0.991504, 5141026925
0.20, 0.994500, 5156558201
0.30, 0.995796, 5163278892
0.40, 0.996516, 5167014258
0.50, 0.997008, 5169562555
0.60, 0.997328, 5171224017
0.70, 0.997584, 5172552643
0.80, 0.997850, 5173930945
0.90, 0.998248, 5175993889
1.00, 1.000000, 5185077490
