0.10, 0.996888, 6358509522
0.20, 0.997807, 6364368087
0.30, 0.998194, 6366837752
0.40, 0.998409, 6368207648
0.50, 0.998540, 6369041821
0.60, 0.998646, 6369722370
0.70, 0.998765, 6370479956
0.80, 0.998915, 6371436038
0.90, 0.999163, 6373015686
1.00, 1.000000, 6378357186
