0.10, 0.992948, 5808585895
0.20, 0.994010, 5814795149
0.30, 0.994387, 5817003404
0.40, 0.994637, 5818465744
0.50, 0.994864, 5819794146
0.60, 0.995089, 5821106769
0.70, 0.995367, 5822736986
0.80, 0.995831, 5825450998
0.90, 0.996769, 5830935228
1.00, 1.000000, 5849837482
